TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Statements_Executed,Total_Time,Random_Seed,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,LineCoverage,StatementCoverage,BranchCoverage,OnlyBranchCoverage,CBranchCoverage,IBranchCoverage,ExceptionCoverage,WeakMutationScore,OnlyMutationScore,MutationScore,OutputCoverage,InputCoverage,MethodCoverage,MethodTraceCoverage,MethodNoExceptionCoverage,LineCoverageBitString,StatementCoverageBitString,BranchCoverageBitString,OnlyBranchCoverageBitString,CBranchCoverageBitString,IBranchCoverageBitString,ExceptionCoverageBitString,WeakMutationCoverageBitString,OnlyMutationCoverageBitString,MutationCoverageBitString,OutputCoverageBitString,InputCoverageBitString,MethodCoverageBitString,MethodTraceCoverageBitString,MethodNoExceptionCoverageBitString
edu.osu.cs362.TimeTable,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,67,0.3,2,11,49,164486,96270,1494893662142,1,1,3,2,0.9111111111111111,0.9384615384615385,0.8620689655172413,0.8571428571428571,0.8620689655172413,0.8620689655172413,1.0,0.975609756097561,0.975609756097561,0.4878048780487805,0.5,0.0,1.0,1.0,1.0,111111111111101111011111111111111111111001111,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000111111111111111111100111111111111111111111111111001111111111111111111111111111111111111111111111,11111111111101010011111111111,1111111111101010011111111111,11111111111100101101111111111,11111111111101010011111111111,1111,1111111111111111111111111111111011111111111111111111111111111111111111110111111111,1111111111111111111111111111111011111111111111111111111111111111111111110111111111,0000010111101011000000000000000000000000000000000000000000000001111010100000111000,110010,0000000000000000,111,1111,111
