TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Statements_Executed,Total_Time,Random_Seed,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,LineCoverage,StatementCoverage,BranchCoverage,OnlyBranchCoverage,CBranchCoverage,IBranchCoverage,ExceptionCoverage,WeakMutationScore,OnlyMutationScore,MutationScore,OutputCoverage,InputCoverage,MethodCoverage,MethodTraceCoverage,MethodNoExceptionCoverage,LineCoverageBitString,StatementCoverageBitString,BranchCoverageBitString,OnlyBranchCoverageBitString,CBranchCoverageBitString,IBranchCoverageBitString,ExceptionCoverageBitString,WeakMutationCoverageBitString,OnlyMutationCoverageBitString,MutationCoverageBitString,OutputCoverageBitString,InputCoverageBitString,MethodCoverageBitString,MethodTraceCoverageBitString,MethodNoExceptionCoverageBitString
edu.osu.cs362.CalDay,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,58,0.3,2,27,84,199578,83956,1494893916672,0,0,6,2,0.9607843137254902,0.970873786407767,0.8620689655172413,0.7777777777777778,0.8620689655172413,0.8888888888888888,1.0,0.8818181818181818,0.8818181818181818,0.6272727272727273,0.9,0.0,1.0,1.0,1.0,111111111111111001111111111111111111111111111111111,11111111111111111111111111111111111111111111111111111111111111111111100000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,11111111111111110110101011111,111110110101011111,11111111111111101111001101111,111111111111111111111101110111001111,111111,11111111111111111111111111111111111111110111111011000000111110101000111111111111111111111111111111111111111111,11111111111111111111111111111111111111110111111011000000111110101000111111111111111111111111111111111111111111,11101111011111111111111111111110000000000000000000000000010000000000111111111111111111111111111111111111111111,11111111011111111110,000000000000000,11111111111,111111111111111,11111111111
