TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Statements_Executed,Total_Time,Random_Seed,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,LineCoverage,StatementCoverage,BranchCoverage,OnlyBranchCoverage,CBranchCoverage,IBranchCoverage,ExceptionCoverage,WeakMutationScore,OnlyMutationScore,MutationScore,OutputCoverage,InputCoverage,MethodCoverage,MethodTraceCoverage,MethodNoExceptionCoverage,LineCoverageBitString,StatementCoverageBitString,BranchCoverageBitString,OnlyBranchCoverageBitString,CBranchCoverageBitString,IBranchCoverageBitString,ExceptionCoverageBitString,WeakMutationCoverageBitString,OnlyMutationCoverageBitString,MutationCoverageBitString,OutputCoverageBitString,InputCoverageBitString,MethodCoverageBitString,MethodTraceCoverageBitString,MethodNoExceptionCoverageBitString
edu.osu.cs362.WarmUp,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,72,0.3,2,18,43,380109,93733,1492499139477,0,0,5,2,0.9583333333333334,0.9801980198019802,0.96,0.9583333333333334,0.96,0.96,1.0,0.9343065693430657,0.9343065693430657,0.7883211678832117,0.6666666666666666,0.0,1.0,1.0,1.0,111111111011111111111111,11111111111111111111111111111111111111111111111111111111110011111111111111111111111111111111111111111,1111111111101111111111111,111111111101111111111111,1111111111110111111111111,1111111111110111111111111,11111,11111110111111111111111111111111111101111111111111111111111100111111111111111100011111111011111111111111111111011111111111111111111111111,11111110111111111111111111111111111101111111111111111111111100111111111111111100011111111011111111111111111111011111111111111111111111111,10001100010011111111111111100100100101001111111111111111110100100001010011101100010000010001000111111111001010000010000000001110101111111,110101110011011,0000000000000000,111111,111111,111111
