TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Statements_Executed,Total_Time,Random_Seed,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,LineCoverage,StatementCoverage,BranchCoverage,OnlyBranchCoverage,CBranchCoverage,IBranchCoverage,ExceptionCoverage,WeakMutationScore,OnlyMutationScore,MutationScore,OutputCoverage,InputCoverage,MethodCoverage,MethodTraceCoverage,MethodNoExceptionCoverage,LineCoverageBitString,StatementCoverageBitString,BranchCoverageBitString,OnlyBranchCoverageBitString,CBranchCoverageBitString,IBranchCoverageBitString,ExceptionCoverageBitString,WeakMutationCoverageBitString,OnlyMutationCoverageBitString,MutationCoverageBitString,OutputCoverageBitString,InputCoverageBitString,MethodCoverageBitString,MethodTraceCoverageBitString,MethodNoExceptionCoverageBitString
edu.osu.cs362.Stack,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,53,0.3,2,9,36,142407,59834,1492499235483,3,1,0,0,0.95,0.9655172413793104,0.9166666666666666,1.0,0.9166666666666666,1.0,1.0,0.9152542372881356,0.9152542372881356,0.576271186440678,0.46153846153846156,0.0,1.0,0.8571428571428571,1.0,11101111111111111111,111111111111111111111111111111111111111111111111111111111111111111111111111111111111000,011111111111,1111111111,011111111111,1111111111111,111,11111111111111111111111011111111111111111110111111111111000,11111111111111111111111011111111111111111110111111111111000,00010000011011111000000000000001011011000000000001011011000,0000000111111,000,1111,1011111,1111
